the,match,phase,detail,notes,game_date,A,player_A,a,b,player_B,B,others
84,順位戦,B級2組,5回戦,,2025-10-15,☗,山崎隆之,☆,★,横山泰明,☖,
84,順位戦,B級1組,7回戦,,2025-10-16,☗,斎藤慎太郎,★,☆,伊藤匠,☖,
84,順位戦,B級1組,7回戦,,2025-10-16,☗,青嶋未来,★,☆,広瀬章人,☖,
84,順位戦,B級1組,7回戦,,2025-10-16,☗,石井健太郎,★,☆,大橋貴洸,☖,
84,順位戦,B級1組,7回戦,,2025-10-16,☗,菅井竜也,☆,★,稲葉陽,☖,
84,順位戦,B級1組,7回戦,,2025-10-16,☗,服部慎一郎,☆,★,大石直嗣,☖,
84,順位戦,B級1組,7回戦,,2025-10-16,☗,澤田真吾,☆,★,高見泰地,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,田村康介,☆,★,佐藤秀司,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,獺ヶ口笑保人,☆,★,北島忠雄,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,八代弥,☆,★,小山怜央,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,梶浦宏孝,☆,★,本田奎,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,佐々木大地,☆,★,吉池隆真,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,星野良生,☆,★,中村亮介,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,伊藤真吾,★,☆,谷合廣紀,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,田中悠一,★,☆,小山直希,☖,千日手
84,順位戦,C級2組,5回戦,,2025-10-16,☗,高橋佑二郎,☆,★,佐藤慎一,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,森下卓,★,☆,齊藤裕也,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,村中秀史,☆,★,牧野光則,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,徳田拳士,☆,★,藤森哲也,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,横山友紀,★,☆,石川優太,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,西川和宏,☆,★,高橋道雄,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,阪口悟,★,☆,杉本和陽,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,今泉健司,☆,★,金井恒太,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,狩山幹生,★,☆,高野智史,☖,
84,順位戦,C級2組,5回戦,,2025-10-16,☗,井出隼平,☆,★,森本才跳,☖,
74,王座戦,一次予選,へ組,3回戦,2025-10-16,☖,浦野真彦,★,☆,炭崎俊毅,☗,
75,NHK杯,本戦,2回戦,第15局,2025-10-16,☗,郷田真隆,★,☆,佐々木大地,☖,2025-11-16
75,NHK杯,本戦,2回戦,第16局,2025-10-16,☗,渡辺明,■,□,石川優太,☖,2025-11-16
38,竜王戦,七番勝負,第2局,,2025-10-17,☖,藤井聡太,☆,★,佐々木勇気,☗,2025
84,順位戦,A級,4回戦,,2025-10-17,☗,近藤誠也,★,☆,豊島将之,☖,
74,王座戦,一次予選,イ組,3回戦,2025-10-17,☖,佐藤紳哉,☆,★,阿部光瑠,☗,
74,王座戦,一次予選,ハ組,2回戦,2025-10-17,☗,黒沢怜生,☆,★,泉正樹,☖,
38,竜王戦,4組,昇級者決定戦,準決勝,2025-10-20,☖,大橋貴洸,☆,★,村田顕弘,☗,
84,順位戦,A級,4回戦,,2025-10-20,☗,千田翔太,☆,★,佐藤天彦,☖,
74,王座戦,一次予選,ホ組,3回戦,2025-10-20,☗,上野裕寿,☆,★,徳田拳士,☖,
11,叡王戦,五段戦予選,2回戦,Aブロック,2025-10-21,☗,今泉健司,★,☆,竹内雄悟,☖,
11,叡王戦,五段戦予選,3回戦,Aブロック,2025-10-21,☗,狩山幹生,☆,★,竹内雄悟,☖,
67,王位戦,予選,2組,3回戦,2025-10-21,☗,阿部健治郎,★,☆,三枚堂達也,☖,
97,棋聖戦,二次予選,6組,1回戦,2025-10-21,☖,鈴木大介,☆,★,近藤誠也,☗,
51,棋王戦,挑戦者決定トーナメント,準々決勝,,2025-10-21,☖,伊藤匠,☆,★,山崎隆之,☗,
75,王将戦,挑戦者決定リーグ戦,3回戦,,2025-10-21,☖,永瀬拓矢,☆,★,西田拓也,☗,
56,新人戦,決勝,三番勝負,第2局,2025-10-21,☗,服部慎一郎,★,☆,斎藤明日斗,☖,
38,竜王戦,6組,昇級者決定戦,準決勝,2025-10-22,☗,古賀悠聖,☆,★,高橋佑二郎,☖,
74,王座戦,一次予選,ロ組,2回戦,2025-10-22,☖,佐藤慎一,☆,★,豊川孝弘,☗,
74,王座戦,一次予選,ニ組,2回戦,2025-10-22,☖,古森悠太,☆,★,島本亮,☗,
97,棋聖戦,二次予選,1組,1回戦,2025-10-22,☗,高見泰地,☆,★,深浦康市,☖,
97,棋聖戦,二次予選,2組,1回戦,2025-10-22,☖,中村太地,☆,★,佐藤和俊,☗,
97,棋聖戦,二次予選,5組,1回戦,2025-10-22,☖,藤井猛,★,☆,丸山忠久,☗,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,日浦市郎,★,☆,窪田義行,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,阿部光瑠,★,☆,真田圭一,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,佐藤紳哉,☆,★,千葉幸生,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,齊藤優希,☆,★,瀬川晶司,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,山川泰熙,☆,★,渡辺大夢,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,長谷部浩平,☆,★,上村亘,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,山本博志,★,☆,宮嶋健太,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,石田直裕,★,☆,遠山雄亮,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,炭崎俊毅,★,☆,黒沢怜生,☖,
84,順位戦,C級2組,5回戦,,2025-10-23,☗,井田明宏,☆,★,折田翔吾,☖,
11,叡王戦,九段戦予選,準決勝,Aブロック,2025-10-23,☗,山崎隆之,☆,★,木村一基,☖,
67,王位戦,予選,5組,3回戦,2025-10-23,☖,増田康宏,☆,★,佐藤康光,☗,
67,王位戦,予選,8組,3回戦,2025-10-23,☖,池永天志,★,☆,大橋貴洸,☗,
74,王座戦,一次予選,ニ組,2回戦,2025-10-23,☗,宮田敦史,★,☆,高橋道雄,☖,
74,王座戦,一次予選,ホ組,3回戦,2025-10-23,☗,狩山幹生,☆,★,齊藤裕也,☖,
74,王座戦,一次予選,へ組,2回戦,2025-10-23,☖,中田功,★,☆,森本才跳,☗,
75,NHK杯,本戦,3回戦,第1局,2025-10-23,☗,谷川浩司,★,☆,増田康宏,☖,2025-11-23
38,竜王戦,3組,昇級者決定戦,決勝,2025-10-24,☖,石井健太郎,★,☆,佐々木大地,☗,
38,竜王戦,4組,昇級者決定戦,準決勝,2025-10-24,☖,渡辺和史,☆,★,横山泰明,☗,
38,竜王戦,6組,昇級者決定戦,準決勝,2025-10-24,☗,平藤眞吾,★,☆,柵木幹太,☖,
11,叡王戦,四段戦予選,1回戦,Aブロック,2025-10-24,☖,吉池隆真,☆,★,小山直希,☗,
11,叡王戦,四段戦予選,2回戦,Aブロック,2025-10-24,☖,吉池隆真,☆,★,谷合廣紀,☗,
67,王位戦,予選,5組,3回戦,2025-10-24,☗,伊藤匠,☆,★,八代弥,☖,
74,王座戦,一次予選,ニ組,3回戦,2025-10-24,☖,飯島栄治,☆,★,小山怜央,☗,
97,棋聖戦,二次予選,7組,準決勝,2025-10-24,☗,中村修,★,☆,及川拓馬,☖,
51,棋王戦,挑戦者決定トーナメント,準々決勝,,2025-10-24,☗,糸谷哲郎,☆,★,菅井竜也,☖,
33,銀河戦,決勝トーナメント,決勝,,2025-10-24,☗,豊島将之,☆,★,藤井聡太,☖,2025-12-30
84,順位戦,A級,4回戦,,2025-10-26,☗,渡辺明,■,□,中村太地,☖,
84,順位戦,A級,4回戦,,2025-10-26,☗,佐々木勇気,★,☆,永瀬拓矢,☖,
67,王位戦,予選,7組,準決勝,2025-10-27,☖,大石直嗣,☆,★,福間香奈,☗,
74,王座戦,一次予選,ロ組,2回戦,2025-10-27,☖,塚田泰明,☆,★,窪田義行,☗,
74,王座戦,一次予選,ハ組,2回戦,2025-10-27,☗,梶浦宏孝,★,☆,高橋佑二郎,☖,
97,棋聖戦,二次予選,9組,1回戦,2025-10-27,☖,糸谷哲郎,★,☆,稲葉陽,☗,
75,王将戦,挑戦者決定リーグ戦,4回戦,,2025-10-27,☖,近藤誠也,☆,★,大橋貴洸,☗,
56,新人戦,決勝,三番勝負,第3局,2025-10-27,☗,服部慎一郎,☆,★,斎藤明日斗,☖,
11,叡王戦,九段戦予選,準決勝,Cブロック,2025-10-28,☖,広瀬章人,★,☆,郷田真隆,☗,
11,叡王戦,九段戦予選,準決勝,Cブロック,2025-10-28,☖,久保利明,★,☆,中村修,☗,
11,叡王戦,九段戦予選,決勝,Cブロック,2025-10-28,☗,郷田真隆,☆,★,中村修,☖,
67,王位戦,予選,2組,3回戦,2025-10-28,☗,真田圭一,☆,★,中川大輔,☖,
67,王位戦,予選,7組,3回戦,2025-10-28,☗,菅井竜也,☆,★,村田顕弘,☖,
74,王座戦,一次予選,へ組,3回戦,2025-10-28,☗,黒田尭之,☆,★,阪口悟,☖,
73,王座戦,五番勝負,第5局,,2025-10-28,☖,藤井聡太,★,☆,伊藤匠,☗,2025
67,王位戦,予選,5組,3回戦,2025-10-29,☗,山本博志,☆,★,阿久津主税,☖,
67,王位戦,予選,6組,3回戦,2025-10-29,☗,阿部隆,☆,★,豊島将之,☖,
67,王位戦,予選,8組,3回戦,2025-10-29,☖,古森悠太,★,☆,柵木幹太,☗,
74,王座戦,一次予選,ロ組,2回戦,2025-10-29,☗,岡部怜央,☆,★,佐々木大地,☖,
74,王座戦,一次予選,ニ組,2回戦,2025-10-29,☗,小山直希,☆,★,野月浩貴,☖,
97,棋聖戦,二次予選,8組,1回戦,2025-10-29,☖,戸辺誠,☆,★,千田翔太,☗,
11,叡王戦,九段戦予選,2回戦,Bブロック,2025-10-30,☗,渡辺明,■,□,深浦康市,☖,
11,叡王戦,七段戦予選,1回戦,Bブロック,2025-10-30,☖,藤原直哉,★,☆,服部慎一郎,☗,
11,叡王戦,七段戦予選,2回戦,Bブロック,2025-10-30,☗,服部慎一郎,☆,★,安用寺孝功,☖,
11,叡王戦,四段戦予選,1回戦,Aブロック,2025-10-30,☗,齊藤裕也,★,☆,横山友紀,☖,
11,叡王戦,四段戦予選,2回戦,Aブロック,2025-10-30,☗,横山友紀,★,☆,徳田拳士,☖,
67,王位戦,予選,1組,準決勝,2025-10-30,☗,青嶋未来,★,☆,齊藤優希,☖,
67,王位戦,予選,4組,3回戦,2025-10-30,☗,渡辺和史,★,☆,杉本和陽,☖,
67,王位戦,予選,8組,3回戦,2025-10-30,☖,西川和宏,☆,★,高田明浩,☗,
74,王座戦,一次予選,イ組,3回戦,2025-10-30,☖,石田直裕,★,☆,金井恒太,☗,
74,王座戦,一次予選,ハ組,3回戦,2025-10-30,☗,星野良生,★,☆,山川泰熙,☖,
97,棋聖戦,二次予選,2組,1回戦,2025-10-30,☖,増田康宏,☆,★,石井健太郎,☗,
34,銀河戦,本戦,Aブロック,1回戦,2025-10-30,☖,炭崎俊毅,☆,★,渡辺大夢,☗,2026-01-06
34,銀河戦,本戦,Fブロック,1回戦,2025-10-30,☗,相川浩治アマ,☆,★,小山怜央,☖,2026-01-22
75,NHK杯,本戦,3回戦,第2局,2025-10-30,☗,石川優太,☆,★,稲葉陽,☖,2025-11-30
11,叡王戦,九段戦予選,準決勝,Bブロック,2025-10-31,☖,羽生善治,★,☆,深浦康市,☗,
11,叡王戦,六段戦予選,1回戦,Bブロック,2025-10-31,☖,村田顕弘,★,☆,藤本渚,☗,
11,叡王戦,六段戦予選,2回戦,Bブロック,2025-10-31,☗,出口若武,★,☆,藤本渚,☖,
74,王座戦,一次予選,イ組,3回戦,2025-10-31,☖,島朗,★,☆,三枚堂達也,☗,
74,王座戦,一次予選,ホ組,3回戦,2025-10-31,☖,船江恒平,★,☆,都成竜馬,☗,
74,王座戦,一次予選,へ組,2回戦,2025-10-31,☖,柵木幹太,☆,★,南芳一,☗,
97,棋聖戦,二次予選,11組,1回戦,2025-10-31,☖,村山慈明,★,☆,古賀悠聖,☗,
75,王将戦,挑戦者決定リーグ戦,3回戦,,2025-10-31,☖,伊藤匠,☆,★,大橋貴洸,☗,
75,王将戦,挑戦者決定リーグ戦,5回戦,,2025-10-31,☗,永瀬拓矢,☆,★,近藤誠也,☖,
75,王将戦,挑戦者決定リーグ戦,6回戦,,2025-10-31,☗,菅井竜也,☆,★,西田拓也,☖,
38,竜王戦,七番勝負,第3局,,2025-11-01,☗,藤井聡太,☆,★,佐々木勇気,☖,2025
84,順位戦,C級1組,7回戦,,2025-11-04,☗,中村修,★,☆,黒田尭之,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,畠山成幸,★,☆,三枚堂達也,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,高崎一生,★,☆,杉本昌隆,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,西尾明,☆,★,飯塚祐紀,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,都成竜馬,☆,★,飯島栄治,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,阿部健治郎,☆,★,門倉啓太,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,西田拓也,☆,★,井上慶太,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,阿部隆,☆,★,中川大輔,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,畠山鎮,★,☆,先崎学,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,船江恒平,★,☆,野月浩貴,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,宮本広志,☆,★,宮田敦史,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,村田顕弘,★,☆,岡部怜央,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,池永天志,★,☆,出口若武,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,冨田誠也,☆,★,古森悠太,☖,
84,順位戦,C級1組,7回戦,,2025-11-04,☗,上野裕寿,★,☆,高田明浩,☖,千日手
75,王将戦,挑戦者決定リーグ戦,2回戦,,2025-11-04,☗,近藤誠也,☆,★,佐々木勇気,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,屋敷伸之,★,☆,佐藤和俊,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,丸山忠久,☆,★,阿久津主税,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,藤井猛,☆,★,戸辺誠,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,松尾歩,☆,★,深浦康市,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,及川拓馬,☆,★,行方尚史,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,鈴木大介,★,☆,横山泰明,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,渡辺和史,☆,★,木村一基,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,佐々木慎,★,☆,斎藤明日斗,☖,千日手
84,順位戦,B級2組,6回戦,,2025-11-05,☗,久保利明,☆,★,谷川浩司,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,古賀悠聖,☆,★,羽生善治,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,藤本渚,☆,★,三浦弘行,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,山崎隆之,☆,★,村山慈明,☖,
84,順位戦,B級2組,6回戦,,2025-11-05,☗,郷田真隆,☆,★,北浜健介,☖,
34,銀河戦,本戦,Bブロック,1回戦,2025-11-05,☖,南芳一,★,☆,吉池隆真,☗,2026-01-08
34,銀河戦,本戦,Bブロック,2回戦,2025-11-05,☗,西川和宏,★,☆,吉池隆真,☖,2026-02-05
84,順位戦,B級1組,8回戦,,2025-11-06,☗,佐藤康光,★,☆,広瀬章人,☖,
84,順位戦,B級1組,8回戦,,2025-11-06,☗,青嶋未来,★,☆,高見泰地,☖,千日手
84,順位戦,B級1組,8回戦,,2025-11-06,☗,伊藤匠,☆,★,大橋貴洸,☖,
84,順位戦,B級1組,8回戦,,2025-11-06,☗,稲葉陽,★,☆,服部慎一郎,☖,
84,順位戦,B級1組,8回戦,,2025-11-06,☗,石井健太郎,☆,★,菅井竜也,☖,
84,順位戦,B級1組,8回戦,,2025-11-06,☗,斎藤慎太郎,★,☆,澤田真吾,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,本田奎,☆,★,森下卓,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,高野智史,☆,★,日浦市郎,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,真田圭一,★,☆,星野良生,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,窪田義行,★,☆,高橋佑二郎,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,村中秀史,☆,★,瀬川晶司,☖,千日手
84,順位戦,C級2組,6回戦,,2025-11-06,☗,金井恒太,★,☆,獺ヶ口笑保人,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,宮嶋健太,☆,★,渡辺大夢,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,齊藤裕也,☆,★,上村亘,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,千葉幸生,☆,★,遠山雄亮,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,井出隼平,☆,★,阪口悟,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,牧野光則,★,☆,石田直裕,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,森本才跳,★,☆,徳田拳士,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,炭崎俊毅,★,☆,小山直希,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,狩山幹生,☆,★,佐々木大地,☖,
84,順位戦,C級2組,6回戦,,2025-11-06,☗,折田翔吾,★,☆,長谷部浩平,☖,
34,銀河戦,本戦,Eブロック,1回戦,2025-11-06,☗,福間香奈,★,☆,齊藤優希,☖,2026-01-20
34,銀河戦,本戦,Eブロック,2回戦,2025-11-06,☗,田中悠一,★,☆,齊藤優希,☖,2026-02-17
84,順位戦,A級,5回戦,,2025-11-07,☗,増田康宏,☆,★,佐々木勇気,☖,
34,銀河戦,本戦,Dブロック,1回戦,2025-11-07,☗,平藤眞吾,★,☆,藤森哲也,☖,2026-01-15
34,銀河戦,本戦,Dブロック,2回戦,2025-11-07,☗,佐藤慎一,★,☆,藤森哲也,☖,2026-02-12
75,NHK杯,本戦,3回戦,第3局,2025-11-07,☗,永瀬拓矢,★,☆,豊島将之,☖,2025-12-07
46,JT杯,トーナメント,準決勝,第2局,2025-11-09,☖,佐藤天彦,★,☆,永瀬拓矢,☗,大阪大会
38,竜王戦,5組,昇級者決定戦,決勝,2025-11-10,☖,藤本渚,☆,★,山本博志,☗,
75,王将戦,挑戦者決定リーグ戦,4回戦,,2025-11-10,☖,伊藤匠,☆,★,菅井竜也,☗,
38,竜王戦,6組,昇級者決定戦,決勝,2025-11-11,☖,古賀悠聖,☆,★,上野裕寿,☗,
11,叡王戦,八段戦予選,準決勝,Cブロック,2025-11-11,☗,飯塚祐紀,★,☆,中村太地,☖,
11,叡王戦,七段戦予選,3回戦,Bブロック,2025-11-11,☗,高見泰地,☆,★,片上大輔,☖,
74,王座戦,一次予選,ニ組,3回戦,2025-11-11,☗,冨田誠也,☆,★,日浦市郎,☖,
75,王将戦,挑戦者決定リーグ戦,5回戦,,2025-11-11,☗,西田拓也,☆,★,大橋貴洸,☖,
38,竜王戦,4組,昇級者決定戦,決勝,2025-11-12,☗,渡辺和史,★,☆,青嶋未来,☖,
67,王位戦,予選,2組,準決勝,2025-11-12,☖,三枚堂達也,★,☆,高野智史,☗,
74,王座戦,一次予選,へ組,3回戦,2025-11-12,☖,池永天志,☆,★,森本才跳,☗,
34,銀河戦,本戦,Cブロック,1回戦,2025-11-12,☖,柵木幹太,☆,★,遠山雄亮,☗,2026-01-13
34,銀河戦,本戦,Cブロック,2回戦,2025-11-12,☗,上村亘,★,☆,柵木幹太,☖,2026-02-10
38,竜王戦,七番勝負,第4局,,2025-11-13,☖,藤井聡太,☆,★,佐々木勇気,☗,2025
84,順位戦,A級,5回戦,,2025-11-13,☗,永瀬拓矢,☆,★,近藤誠也,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,高橋道雄,☆,★,山本博志,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,佐藤秀司,☆,★,八代弥,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,北島忠雄,★,☆,齊藤優希,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,谷合廣紀,☆,★,田村康介,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,山川泰熙,☆,★,阿部光瑠,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,中村亮介,★,☆,梶浦宏孝,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,黒沢怜生,☆,★,藤森哲也,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,杉本和陽,☆,★,今泉健司,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,田中悠一,☆,★,伊藤真吾,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,石川優太,★,☆,佐藤紳哉,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,佐藤慎一,★,☆,横山友紀,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,吉池隆真,☆,★,西川和宏,☖,
84,順位戦,C級2組,6回戦,,2025-11-13,☗,小山怜央,☆,★,井田明宏,☖,
74,王座戦,一次予選,ホ組,2回戦,2025-11-13,☗,村田顕弘,☆,★,阿部隆,☖,
97,棋聖戦,二次予選,4組,準決勝,2025-11-13,☖,佐々木大地,★,☆,松尾歩,☗,
51,棋王戦,挑戦者決定トーナメント,準決勝,,2025-11-13,☖,糸谷哲郎,★,☆,増田康宏,☗,
19,朝日杯,二次予選,F組,1回戦,2025-11-13,☗,菅井竜也,☆,★,古森悠太,☖,
19,朝日杯,二次予選,F組,1回戦,2025-11-13,☗,都成竜馬,★,☆,稲葉陽,☖,
19,朝日杯,二次予選,F組,決勝,2025-11-13,☖,菅井竜也,☆,★,稲葉陽,☗,
38,竜王戦,6組,昇級者決定戦,決勝,2025-11-14,☗,柵木幹太,☆,★,小山直希,☖,
84,順位戦,A級,5回戦,,2025-11-14,☗,豊島将之,☆,★,千田翔太,☖,
11,叡王戦,七段戦予選,2回戦,Aブロック,2025-11-14,☖,矢倉規広,★,☆,澤田真吾,☗,
11,叡王戦,七段戦予選,3回戦,Aブロック,2025-11-14,☗,大橋貴洸,★,☆,澤田真吾,☖,
97,棋聖戦,二次予選,3組,準決勝,2025-11-14,☖,佐藤康光,★,☆,行方尚史,☗,
97,棋聖戦,二次予選,5組,準決勝,2025-11-14,☗,高崎一生,★,☆,佐藤天彦,☖,
97,棋聖戦,二次予選,7組,1回戦,2025-11-14,☖,横山泰明,★,☆,広瀬章人,☗,
97,棋聖戦,二次予選,9組,1回戦,2025-11-14,☖,北浜健介,★,☆,服部慎一郎,☗,
51,棋王戦,挑戦者決定トーナメント,準決勝,,2025-11-14,☖,斎藤明日斗,☆,★,伊藤匠,☗,
75,NHK杯,本戦,3回戦,第4局,2025-11-14,☗,中村太地,☆,★,斎藤慎太郎,☖,2025-12-14
38,竜王戦,4組,昇級者決定戦,決勝,2025-11-17,☖,大橋貴洸,☆,★,井田明宏,☗,
74,王座戦,一次予選,ロ組,2回戦,2025-11-17,☗,中川大輔,☆,★,齊藤優希,☖,
74,王座戦,一次予選,ロ組,3回戦,2025-11-17,☖,森下卓,★,☆,塚田泰明,☗,
75,王将戦,挑戦者決定リーグ戦,2回戦,,2025-11-17,☗,永瀬拓矢,☆,★,菅井竜也,☖,
75,王将戦,挑戦者決定リーグ戦,5回戦,,2025-11-17,☗,伊藤匠,☆,★,佐々木勇気,☖,
34,銀河戦,本戦,Dブロック,3回戦,2025-11-17,☗,井田明宏,☆,★,藤森哲也,☖,2026-03-12
38,竜王戦,6組,昇級者決定戦,決勝,2025-11-18,☖,小山直希,★,☆,上野裕寿,☗,
67,王位戦,予選,5組,準決勝,2025-11-19,☖,広瀬章人,★,☆,増田康宏,☗,
67,王位戦,予選,6組,準決勝,2025-11-19,☗,阿部隆,★,☆,服部慎一郎,☖,
74,王座戦,一次予選,ハ組,3回戦,2025-11-19,☗,高崎一生,☆,★,中村亮介,☖,
97,棋聖戦,二次予選,10組,1回戦,2025-11-19,☗,久保利明,☆,★,澤田真吾,☖,
75,王将戦,挑戦者決定リーグ戦,4回戦,,2025-11-19,☖,西田拓也,☆,★,佐々木勇気,☗,
19,朝日杯,二次予選,B組,1回戦,2025-11-19,☖,佐藤康光,☆,★,梶浦宏孝,☗,
19,朝日杯,二次予選,B組,1回戦,2025-11-19,☗,阿部健治郎,☆,★,森内俊之,☖,
19,朝日杯,二次予選,B組,決勝,2025-11-19,☗,佐藤康光,★,☆,阿部健治郎,☖,
19,朝日杯,二次予選,E組,1回戦,2025-11-19,☗,豊島将之,☆,★,渡辺和史,☖,
19,朝日杯,二次予選,E組,決勝,2025-11-19,☗,豊島将之,☆,★,谷川浩司,☖,
84,順位戦,A級,5回戦,,2025-11-20,☗,渡辺明,■,□,佐藤天彦,☖,
84,順位戦,A級,5回戦,,2025-11-20,☗,糸谷哲郎,☆,★,中村太地,☖,
11,叡王戦,八段戦予選,決勝,Aブロック,2025-11-20,☖,阿久津主税,★,☆,村山慈明,☗,
11,叡王戦,六段戦予選,2回戦,Bブロック,2025-11-20,☗,高野智史,☆,★,田中悠一,☖,
11,叡王戦,六段戦予選,準決勝,Bブロック,2025-11-20,☖,高野智史,★,☆,渡辺大夢,☗,
11,叡王戦,五段戦予選,2回戦,Aブロック,2025-11-20,☖,岡部怜央,★,☆,藤森哲也,☗,
11,叡王戦,五段戦予選,3回戦,Aブロック,2025-11-20,☗,山本博志,☆,★,藤森哲也,☖,
67,王位戦,予選,4組,準決勝,2025-11-20,☖,鈴木大介,☆,★,西尾明,☗,
74,王座戦,一次予選,ハ組,3回戦,2025-11-20,☗,黒沢怜生,★,☆,村中秀史,☖,
74,王座戦,一次予選,ホ組,準決勝,2025-11-20,☗,狩山幹生,☆,★,都成竜馬,☖,
75,王将戦,挑戦者決定リーグ戦,7回戦,,2025-11-20,☗,永瀬拓矢,☆,★,大橋貴洸,☖,
75,王将戦,挑戦者決定リーグ戦,7回戦,,2025-11-20,☗,佐々木勇気,☆,★,菅井竜也,☖,
75,王将戦,挑戦者決定リーグ戦,7回戦,,2025-11-20,☖,伊藤匠,☆,★,近藤誠也,☗,
11,叡王戦,四段戦予選,準決勝,Aブロック,2025-11-21,☗,吉池隆真,☆,★,獺ヶ口笑保人,☖,
75,NHK杯,本戦,3回戦,第5局,2025-11-21,☗,藤井聡太,☆,★,藤本渚,☖,2025-12-21
46,JT杯,トーナメント,決勝,,2025-11-23,☖,藤井聡太,☆,★,永瀬拓矢,☗,関東大会
67,王位戦,予選,3組,準決勝,2025-11-25,☖,梶浦宏孝,★,☆,阿部光瑠,☗,
74,王座戦,一次予選,ホ組,3回戦,2025-11-25,☗,福間香奈,☆,★,村田顕弘,☖,
